Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1958527,2012-12-04 00:52:25,45050,44643,1
1959803,2012-12-04 16:26:53,45111,8135,1
1959894,2012-12-04 17:00:16,45100,33433,1
1960125,2012-12-04 18:32:13,45123,22974,1
1960126,2012-12-04 18:32:13,45123,21718,1
1960131,2012-12-04 18:36:28,45123,36309,1
1960224,2012-12-04 19:35:07,45114,16390,1
1960927,2012-12-05 02:58:01,45155,8918,1
1961870,2012-12-05 14:21:50,16381,22718,1
1963193,2012-12-05 22:59:41,45228,30303,1
1964804,2012-12-06 20:45:52,45131,44144,1
1966985,2012-12-07 19:49:06,40977,6047,1
1968393,2012-12-08 18:24:07,21265,34769,1
1969306,2012-12-09 09:35:39,45475,11887,1
1969307,2012-12-09 09:35:39,45475,12053,1
1969408,2012-12-09 10:22:46,16381,11887,1
1969544,2012-12-09 11:35:12,45475,6350,1
1969796,2012-12-09 13:58:21,43128,21119,1
1972614,2012-12-10 15:09:41,1611,41394,1
1972967,2012-12-10 17:37:10,6350,11887,1
1973497,2012-12-10 23:09:43,45615,45622,1
1973529,2012-12-11 00:14:58,45559,13686,1
1974624,2012-12-11 16:18:09,45651,45660,1
1975101,2012-12-11 22:27:11,45685,32600,1
1975750,2012-12-12 04:43:10,45707,35084,1
1976353,2012-12-12 14:27:43,45737,10289,1
1976552,2012-12-12 16:26:15,45749,421,1
1976870,2012-12-12 18:23:09,45763,26876,1
1977616,2012-12-12 22:52:05,45798,18621,1
1978127,2012-12-13 02:44:48,45804,45807,1
1978505,2012-12-13 08:22:34,45817,45410,1
1978610,2012-12-13 09:37:59,45817,4816,1
1978849,2012-12-13 14:08:14,44643,11457,1
1978875,2012-12-13 14:18:20,11724,26016,1
1978876,2012-12-13 14:20:09,26016,11724,1
1978877,2012-12-13 14:39:06,19216,29781,1
1978878,2012-12-13 14:45:26,7112,19216,1
1978880,2012-12-13 14:56:01,11109,45803,1
1978881,2012-12-13 14:56:24,45803,11109,1
1978939,2012-12-13 15:35:10,45840,45825,1
1978979,2012-12-13 16:01:47,45850,45814,1
1978985,2012-12-13 16:08:48,45820,1576,1
1978986,2012-12-13 16:08:48,45820,612,1
1979108,2012-12-13 18:23:05,45842,44262,1
1979109,2012-12-13 18:23:46,45803,5354,1
1979110,2012-12-13 18:24:17,5354,45803,1
1979549,2012-12-13 23:27:42,45874,35855,1
1980292,2012-12-14 08:23:29,45889,44999,1
1980849,2012-12-14 15:28:51,45889,31,1
1981358,2012-12-14 21:46:20,45942,20836,1
1981375,2012-12-14 22:16:31,45889,44769,1
1981450,2012-12-14 23:53:26,45946,10213,1
1982243,2012-12-15 12:12:38,45965,45723,1
1982333,2012-12-15 13:35:05,45967,44279,1
1982480,2012-12-15 16:35:48,45950,28006,1
1982757,2012-12-15 20:27:20,45851,31190,1
1982929,2012-12-16 00:33:32,24779,38976,1
1983881,2012-12-16 12:57:08,45999,38715,1
1984936,2012-12-16 23:43:49,46019,118,1
1985211,2012-12-17 05:01:14,46053,138,1
1985764,2012-12-17 12:28:20,32957,11887,1
1986287,2012-12-17 18:04:55,46062,34956,1
1986288,2012-12-17 18:04:55,46062,29017,1
1986289,2012-12-17 18:04:55,46062,32706,1
1986460,2012-12-17 20:29:32,46105,45851,1
1986551,2012-12-17 21:12:11,3795,16750,1
1987049,2012-12-18 03:21:17,46141,21395,1
1987249,2012-12-18 04:52:27,46106,21822,1
1987873,2012-12-18 13:43:28,46151,1829,1
1988041,2012-12-18 16:30:39,46096,29781,1
1988042,2012-12-18 16:30:39,46096,7112,1
1988043,2012-12-18 16:30:39,46096,19216,1
1988163,2012-12-18 17:27:20,46182,21263,1
1988902,2012-12-19 02:40:53,8407,12670,1
1988903,2012-12-19 02:42:02,12670,8407,1
1990527,2012-12-20 02:17:35,46268,18621,1
1990531,2012-12-20 02:28:00,46260,7977,1
1991050,2012-12-20 10:29:22,46289,25322,1
1991558,2012-12-20 14:45:39,46299,32318,1
1991794,2012-12-20 18:43:40,46322,28936,1
1991795,2012-12-20 18:54:20,46321,41420,1
1992017,2012-12-20 22:16:26,46334,18789,1
1992297,2012-12-21 02:54:34,46345,3559,1
1993412,2012-12-21 19:48:32,602,9253,1
1993855,2012-12-22 03:39:17,46418,11359,1
1993856,2012-12-22 03:39:17,46418,46334,1
1996619,2012-12-23 16:08:24,46460,26450,1
1997252,2012-12-24 01:53:57,46483,14078,1
1997574,2012-12-24 07:08:18,46467,20553,1
1999363,2012-12-25 15:31:08,46523,12857,1
1999581,2012-12-25 17:57:49,46473,23197,1
2000372,2012-12-26 07:42:38,46523,45803,1
2000456,2012-12-26 09:03:49,46519,8734,1
2000457,2012-12-26 09:03:49,46519,46209,1
2000458,2012-12-26 09:03:49,46519,45926,1
2000784,2012-12-26 15:39:09,46418,6150,1
2000785,2012-12-26 15:39:09,46418,41361,1
2000793,2012-12-26 16:26:07,46198,46185,1
2000794,2012-12-26 16:28:13,46334,46185,1
2001753,2012-12-27 11:29:04,44480,3466,1
2002056,2012-12-27 15:58:48,46608,46597,1
2002063,2012-12-27 16:06:59,46595,213,1
2003742,2012-12-28 09:36:14,45993,13095,1
2004084,2012-12-28 15:58:01,46580,2149,1
2006303,2012-12-28 22:17:35,46209,8734,1
2015464,2012-12-30 03:09:11,46698,17402,1
2017777,2012-12-30 13:59:12,46644,41177,1
2018187,2012-12-30 15:47:45,46712,29669,1
2018264,2012-12-30 16:13:19,46711,46670,1
2022293,2012-12-31 03:31:02,46737,32419,1
2025377,2012-12-31 10:07:53,46755,41177,1
2025378,2012-12-31 10:07:53,46755,46644,1
2025379,2012-12-31 10:09:16,46644,46755,1
2027232,2012-12-31 13:27:13,21539,46688,1
2027261,2012-12-31 13:41:33,46760,24077,1
2028009,2012-12-31 14:35:16,46737,46720,1
2029626,2013-01-01 00:17:58,46754,43554,1
2034704,2013-01-01 19:45:19,46806,20438,1
2043697,2013-01-02 12:21:59,44954,17772,1
2045837,2013-01-02 16:31:54,46833,37666,1
2045853,2013-01-02 16:32:51,46833,20523,1
2049594,2013-01-02 21:14:57,46846,2948,1
2050450,2013-01-02 22:58:58,46855,43727,1
2050451,2013-01-02 22:59:05,36006,43559,1
2051131,2013-01-03 02:10:19,46851,44630,1
2054325,2013-01-03 11:37:17,46874,35941,1
2054708,2013-01-03 13:24:38,46843,36027,1
2057187,2013-01-03 18:31:24,46903,2628,1
2058087,2013-01-03 19:59:27,46908,1595,1
2059093,2013-01-03 21:12:55,46908,25672,1
2061182,2013-01-04 00:08:21,46929,18905,1
2062145,2013-01-04 03:19:58,46938,23617,1
2065740,2013-01-04 14:47:41,46866,46944,1
2068695,2013-01-04 19:41:49,46987,41279,1
2069740,2013-01-04 21:36:28,46988,46851,1
2071089,2013-01-05 00:14:48,46987,19948,1
2071915,2013-01-05 01:51:28,46989,31679,1
2074974,2013-01-05 10:22:40,47008,11437,1
2075627,2013-01-05 15:39:49,45182,1576,1
2075916,2013-01-05 19:19:30,9653,33453,1
2077186,2013-01-06 05:50:49,47065,1444,1
2086174,2013-01-07 19:00:18,13152,2691,1
2086421,2013-01-07 20:17:20,47181,43748,1
2086422,2013-01-07 20:17:20,47181,46847,1
2086423,2013-01-07 20:17:49,47181,7790,1
2086588,2013-01-07 21:02:37,47185,44704,1
2088193,2013-01-08 07:56:24,47197,8604,1
2088402,2013-01-08 09:35:09,47213,5782,1
2089305,2013-01-08 13:19:05,39073,30348,1
2089325,2013-01-08 13:27:54,47202,38491,1
2089890,2013-01-08 16:04:42,6652,26450,1
2089955,2013-01-08 16:08:38,26450,6652,1
2090590,2013-01-08 18:27:02,47246,40928,1
2090739,2013-01-08 19:29:05,47253,34926,1
2090977,2013-01-08 20:42:37,47246,4331,1
2090978,2013-01-08 20:42:37,47246,30,1
2090979,2013-01-08 20:42:54,47246,375,1
2091979,2013-01-08 23:47:50,47270,46389,1
2092370,2013-01-09 01:00:48,47279,37993,1
2092565,2013-01-09 01:42:49,47250,47108,1
2095090,2013-01-09 13:18:14,47294,1444,1
2095091,2013-01-09 13:18:14,47294,30728,1
2095113,2013-01-09 13:23:38,47294,47296,1
2095299,2013-01-09 14:02:00,47222,11009,1
2096091,2013-01-09 15:44:11,44479,30159,1
2099060,2013-01-09 20:43:28,47350,12186,1
2099514,2013-01-09 22:10:21,47339,21907,1
2100292,2013-01-10 02:33:49,47362,6945,1
2102718,2013-01-10 13:55:49,47383,30728,1
2103038,2013-01-10 15:41:04,47405,2092,1
2103380,2013-01-10 17:30:58,47442,7351,1
2104258,2013-01-10 20:48:31,47450,12386,1
2104278,2013-01-10 20:56:40,47463,47345,1
2105289,2013-01-11 00:35:33,47444,47450,1
2105290,2013-01-11 00:36:51,47459,47190,1
2105291,2013-01-11 00:36:51,47459,5885,1
2105464,2013-01-11 01:16:19,47474,35940,1
2107817,2013-01-11 15:29:02,47481,46185,1
2109122,2013-01-11 21:28:24,23136,38928,1
2109357,2013-01-11 22:02:06,47536,32088,1
2110128,2013-01-12 01:24:21,45148,44888,1
2111230,2013-01-12 05:32:33,47285,12262,1
2112063,2013-01-12 14:15:26,47568,11956,1
2112274,2013-01-12 16:34:13,47576,25506,1
2113071,2013-01-12 22:04:20,47594,47399,1
2114167,2013-01-13 03:48:51,47618,44928,1
2115637,2013-01-13 10:32:53,47592,45087,1
2120107,2013-01-14 08:51:05,47654,43109,1
2122460,2013-01-14 21:52:24,47189,18638,1
2122624,2013-01-14 22:48:57,47714,4220,1
2122625,2013-01-14 22:50:54,47714,14483,1
2124663,2013-01-15 09:33:08,47746,20523,1
2125772,2013-01-15 13:45:59,47759,47671,1
2126055,2013-01-15 15:25:35,47769,47698,1
2126056,2013-01-15 15:26:25,47698,47769,1
2126389,2013-01-15 16:40:36,47771,4220,1
2127152,2013-01-15 19:06:02,47671,30842,1
2128139,2013-01-15 21:39:00,47791,47286,1
2129751,2013-01-16 04:39:38,47741,44342,1
2130498,2013-01-16 09:39:48,47821,38551,1
2130551,2013-01-16 09:58:13,47838,47265,1
2130751,2013-01-16 10:20:03,47841,3653,1
2131746,2013-01-16 14:50:52,47860,47707,1
2132061,2013-01-16 16:04:27,47698,1444,1
2133120,2013-01-16 22:03:48,47698,30728,1
2133149,2013-01-16 22:35:04,47900,7439,1
2133650,2013-01-17 01:28:49,47916,47771,1
2134432,2013-01-17 05:20:21,47918,37752,1
2134433,2013-01-17 05:20:21,47918,7786,1
2134811,2013-01-17 08:43:45,47919,33382,1
2134943,2013-01-17 09:23:47,47900,25109,1
2134944,2013-01-17 09:23:47,47900,3921,1
2134951,2013-01-17 09:26:42,47877,22184,1
2134952,2013-01-17 09:26:42,47877,31532,1
2135140,2013-01-17 10:11:34,47923,45803,1
2135195,2013-01-17 10:39:55,47692,6208,1
2135209,2013-01-17 10:54:30,46191,2806,1
2135395,2013-01-17 12:23:57,47675,47674,1
2135955,2013-01-17 15:54:09,47951,18599,1
2136476,2013-01-17 18:31:10,38004,38530,1
2137244,2013-01-17 23:13:56,47989,7535,1
2137245,2013-01-17 23:13:56,47989,20826,1
2137271,2013-01-17 23:32:14,47902,726,1
2137727,2013-01-18 00:35:06,47989,32419,1
2139264,2013-01-18 08:46:59,47987,26105,1
2139664,2013-01-18 11:06:44,47960,13686,1
2139665,2013-01-18 11:06:44,47960,5360,1
2140021,2013-01-18 12:54:13,47999,15529,1
2140930,2013-01-18 17:31:59,47969,1576,1
2141302,2013-01-18 19:35:03,48038,47671,1
2144498,2013-01-19 05:49:25,48072,20523,1
2148433,2013-01-20 09:41:39,48102,9918,1
2148565,2013-01-20 10:47:48,48112,22501,1
2148566,2013-01-20 10:47:48,48112,1447,1
2148567,2013-01-20 10:51:02,48109,4220,1
2148598,2013-01-20 10:53:52,48107,43254,1
2150988,2013-01-21 00:39:20,48145,22328,1
2150989,2013-01-21 00:39:20,48145,6067,1
2153106,2013-01-21 08:48:00,48112,19905,1
2156339,2013-01-21 17:33:48,48199,31657,1
2156340,2013-01-21 17:33:48,48199,18215,1
2156755,2013-01-21 20:24:52,48188,6364,1
2160309,2013-01-22 15:05:50,48255,47967,1
2160451,2013-01-22 15:21:02,48253,29424,1
2160882,2013-01-22 16:12:29,48261,41394,1
2160883,2013-01-22 16:12:29,48261,43471,1
2161838,2013-01-22 18:55:32,48247,31569,1
2162454,2013-01-22 21:29:49,48287,12200,1
2162548,2013-01-22 21:56:46,48291,48107,1
2162605,2013-01-22 22:07:27,47816,48107,1
2164647,2013-01-23 11:24:57,47855,48326,1
2165284,2013-01-23 14:56:00,48317,13326,1
2165307,2013-01-23 14:59:24,48347,421,1
2165308,2013-01-23 15:06:37,48244,34724,1
2165935,2013-01-23 18:58:47,48367,11220,1
2165936,2013-01-23 18:58:47,48367,18789,1
2166460,2013-01-23 21:14:21,48378,2035,1
2167494,2013-01-24 00:20:37,48360,10289,1
2168742,2013-01-24 04:09:18,41320,48381,1
2171753,2013-01-24 14:42:12,48419,20534,1
2174557,2013-01-25 02:30:16,48477,26454,1
2174956,2013-01-25 03:21:35,48481,6127,1
2177747,2013-01-25 11:34:14,6330,6498,1
2177773,2013-01-25 11:39:34,48497,38709,1
2178058,2013-01-25 13:02:49,48485,31955,1
2178059,2013-01-25 13:02:49,48485,32419,1
2178060,2013-01-25 13:06:10,48506,45381,1
2178589,2013-01-25 15:27:39,48483,1444,1
2179061,2013-01-25 19:29:24,48534,38856,1
2179485,2013-01-25 22:02:47,48545,20836,1
2180288,2013-01-26 03:02:49,48562,46874,1
2180398,2013-01-26 04:07:58,48485,20523,1
2181298,2013-01-26 11:51:28,48547,44840,1
2181608,2013-01-26 14:14:38,47913,6,1
2182155,2013-01-26 16:38:19,48587,32770,1
2182156,2013-01-26 16:38:19,48587,28437,1
2182191,2013-01-26 16:46:23,48317,1047,1
2183181,2013-01-26 20:02:02,48563,27951,1
2184088,2013-01-26 22:37:00,48518,26454,1
2185711,2013-01-27 06:47:16,48611,2628,1
2186919,2013-01-27 09:48:24,48615,2377,1
2186985,2013-01-27 10:11:56,48594,20523,1
2187736,2013-01-27 12:16:25,48623,48547,1
2189082,2013-01-27 19:04:47,48639,29096,1
2189442,2013-01-27 20:05:30,40769,8844,1
2191469,2013-01-28 06:32:39,48667,10744,1
2191832,2013-01-28 08:57:18,48616,18638,1
2192618,2013-01-28 13:29:32,48689,4756,1
2192776,2013-01-28 15:00:54,48698,16562,1
2192785,2013-01-28 15:19:10,48696,48582,1
2192786,2013-01-28 15:19:55,48582,48696,1
2192929,2013-01-28 17:05:39,48688,16692,1
2192930,2013-01-28 17:05:39,48688,4099,1
2193041,2013-01-28 18:36:44,48483,6563,1
2193163,2013-01-28 19:56:30,48029,48713,1
2193191,2013-01-28 20:00:13,48713,48029,1
2193672,2013-01-28 22:41:10,48732,35129,1
2193885,2013-01-28 23:42:59,48734,13314,1
2193886,2013-01-28 23:42:59,48734,32781,1
2193887,2013-01-28 23:49:11,48727,26147,1
2193965,2013-01-29 00:16:45,48734,30156,1
2193966,2013-01-29 00:16:45,48734,26300,1
2194149,2013-01-29 01:28:00,48739,48688,1
2194151,2013-01-29 01:30:20,48688,48739,1
2194171,2013-01-29 01:43:57,48739,16692,1
2194467,2013-01-29 03:54:53,48734,534,1
2195364,2013-01-29 10:20:20,48766,48739,1
2195567,2013-01-29 12:54:37,48627,46019,1
2195568,2013-01-29 12:54:37,48627,118,1
2196326,2013-01-29 18:32:23,48779,29121,1
2196447,2013-01-29 19:03:46,48801,4756,1
2197363,2013-01-29 23:18:41,48822,2691,1
2197443,2013-01-30 00:18:29,48830,48467,1
2197714,2013-01-30 02:35:32,48801,47286,1
2198557,2013-01-30 09:41:15,48786,22884,1
2198558,2013-01-30 09:41:15,48786,31459,1
2198559,2013-01-30 09:41:15,48786,31366,1
2198933,2013-01-30 11:32:07,48871,47222,1
2200117,2013-01-30 18:53:54,48864,48907,1
2200605,2013-01-30 22:19:23,48925,346,1
2205599,2013-01-31 17:09:31,48994,41446,1
2206907,2013-01-31 20:24:04,48922,4807,1
2206946,2013-01-31 20:36:31,48989,23672,1
2208631,2013-02-01 00:03:29,49023,18433,1
2211876,2013-02-01 08:54:20,48907,48864,1
2212496,2013-02-01 09:59:31,48907,13086,1
2212569,2013-02-01 10:40:24,49057,6534,1
2214276,2013-02-01 19:06:15,49077,29682,1
2214277,2013-02-01 19:06:15,49077,31238,1
2214278,2013-02-01 19:06:15,49077,2641,1
2214387,2013-02-01 20:38:53,48903,2691,1
2215228,2013-02-02 10:44:31,49052,47074,1
2215229,2013-02-02 10:44:31,49052,5015,1
2216418,2013-02-02 22:47:15,49026,40454,1
2219682,2013-02-03 11:40:31,48739,48766,1
2220132,2013-02-03 14:45:09,2455,25109,1
2221393,2013-02-03 22:45:07,49191,21847,1
2221639,2013-02-03 23:55:24,49185,6563,1
2227827,2013-02-05 16:18:40,49300,33796,1
2228660,2013-02-05 18:46:17,49337,46226,1
2228774,2013-02-05 19:04:01,49336,29121,1
2232154,2013-02-06 12:57:15,49395,1173,1
2232552,2013-02-06 15:37:17,49246,49196,1
2233133,2013-02-06 17:43:53,49389,34396,1
2233233,2013-02-06 17:57:59,49421,2691,1
2233866,2013-02-06 20:51:34,49431,49408,1
2233967,2013-02-06 21:01:58,49431,41251,1
2234021,2013-02-06 21:20:57,49438,44592,1
2234030,2013-02-06 21:32:12,49442,125,1
2234343,2013-02-06 23:53:20,49455,14761,1
2234454,2013-02-07 00:52:30,49360,47314,1
2234455,2013-02-07 00:52:48,49360,11327,1
2234467,2013-02-07 01:09:07,14761,49455,1
2234803,2013-02-07 03:35:51,49469,14324,1
2235140,2013-02-07 08:11:03,49480,12842,1
2235536,2013-02-07 12:55:57,49483,49490,1
2235831,2013-02-07 15:14:41,32183,49495,1
2235896,2013-02-07 15:33:47,49500,20523,1
2236118,2013-02-07 17:05:33,49495,48864,1
2236168,2013-02-07 17:16:02,49510,48425,1
2236928,2013-02-07 22:34:49,49527,49536,1
2237236,2013-02-08 01:43:35,32756,32748,1
2237416,2013-02-08 03:10:20,48758,421,1
2237417,2013-02-08 03:17:58,49555,35042,1
2237551,2013-02-08 05:02:06,49374,47075,1
2238827,2013-02-08 16:54:59,49574,3814,1
2239162,2013-02-08 19:03:13,49593,18088,1
2239752,2013-02-08 23:10:33,49595,46874,1
2239924,2013-02-09 02:53:30,49607,49359,1
2240816,2013-02-09 14:42:28,49640,24203,1
2240881,2013-02-09 15:45:09,27882,29121,1
2241086,2013-02-09 19:34:27,49555,49649,1
2241360,2013-02-10 00:11:05,17065,39297,1
2241466,2013-02-10 01:12:33,49666,26176,1
2241467,2013-02-10 01:27:46,49666,21282,1
2241933,2013-02-10 11:21:28,49676,11327,1
2242395,2013-02-10 20:16:52,49674,7200,1
2243486,2013-02-11 10:52:01,49731,15526,1
2243693,2013-02-11 14:19:25,13468,24187,1
2244213,2013-02-11 18:45:49,49754,20543,1
2244939,2013-02-12 03:40:12,49700,14483,1
2244953,2013-02-12 04:24:05,49666,20836,1
2245705,2013-02-12 14:28:52,49820,4612,1
2245722,2013-02-12 14:56:43,49439,4187,1
2245956,2013-02-12 16:38:01,43707,16317,1
2246134,2013-02-12 18:10:16,49845,10789,1
2246135,2013-02-12 18:10:16,49845,30999,1
2246341,2013-02-12 19:48:57,49821,13314,1
2247348,2013-02-13 08:45:56,49775,5344,1
2247514,2013-02-13 10:48:56,49867,5387,1
2247547,2013-02-13 11:09:48,49887,40613,1
2248633,2013-02-13 20:24:45,49931,6067,1
2248727,2013-02-13 20:51:32,49936,33013,1
2248821,2013-02-13 21:06:24,49940,47040,1
2248880,2013-02-13 21:25:51,49943,2917,1
2250392,2013-02-14 06:26:13,49916,46523,1
2250401,2013-02-14 06:58:34,49970,23117,1
2251678,2013-02-14 21:10:35,50007,20836,1
2251748,2013-02-14 21:37:14,50007,31488,1
2251805,2013-02-14 22:27:29,50007,20295,1
2251806,2013-02-14 22:27:29,50007,726,1
2252510,2013-02-15 06:29:10,50030,31326,1
2253368,2013-02-15 15:21:35,50017,11628,1
2254344,2013-02-15 23:09:38,50077,6498,1
2255205,2013-02-16 11:50:47,50121,44279,1
2255265,2013-02-16 12:46:50,44279,44066,1
2255900,2013-02-16 21:47:00,50121,21350,1
2255927,2013-02-16 22:28:10,50140,25908,1
2255928,2013-02-16 22:28:10,50140,36152,1
2256310,2013-02-17 02:51:29,50154,2628,1
2256311,2013-02-17 02:51:29,50154,30599,1
2256312,2013-02-17 02:51:29,50154,27211,1
2256764,2013-02-17 12:28:52,50151,14914,1
2257172,2013-02-17 15:38:49,50183,50003,1
2257534,2013-02-17 18:21:54,50149,48662,1
2257762,2013-02-17 20:48:42,50196,32419,1
2257859,2013-02-17 22:04:49,49832,46610,1
2258010,2013-02-17 23:19:24,50206,36212,1
2258286,2013-02-18 03:03:17,145,7,3
2258287,2013-02-18 03:03:17,375,30,3
2258288,2013-02-18 03:03:17,884,16921,3
2258290,2013-02-18 03:03:17,3369,1576,3
2258291,2013-02-18 03:03:17,3958,3,3
2258292,2013-02-18 03:03:17,4059,4025,3
2258295,2013-02-18 03:03:17,6093,421,3
2258303,2013-02-18 03:03:17,8159,5026,3
2258310,2013-02-18 03:03:17,9427,4220,3
2258311,2013-02-18 03:03:17,9667,20514,3
2258313,2013-02-18 03:03:17,9731,13810,3
2258314,2013-02-18 03:03:17,9795,9398,3
2258317,2013-02-18 03:03:17,11178,8661,3
2258319,2013-02-18 03:03:17,11328,11113,3
2258320,2013-02-18 03:03:17,11411,3115,3
2258322,2013-02-18 03:03:17,12469,7527,3
2258324,2013-02-18 03:03:17,12884,9807,3
2258327,2013-02-18 03:03:17,13620,13550,3
2258328,2013-02-18 03:03:17,13655,6652,3
2258334,2013-02-18 03:03:17,14168,14158,3
2258337,2013-02-18 03:03:17,14686,14643,3
2258338,2013-02-18 03:03:17,14812,8505,3
2258340,2013-02-18 03:03:17,15323,15197,3
2258341,2013-02-18 03:03:17,15333,15285,3
2258344,2013-02-18 03:03:17,15510,10234,3
2258345,2013-02-18 03:03:17,15606,15597,3
2258346,2013-02-18 03:03:17,15621,577,3
2258347,2013-02-18 03:03:17,15662,15021,3
2258348,2013-02-18 03:03:17,15711,7004,3
2258349,2013-02-18 03:03:17,15740,11659,3
2258350,2013-02-18 03:03:17,15841,3038,3
2258351,2013-02-18 03:03:17,15974,15427,3
2258354,2013-02-18 03:03:17,16313,16287,3
2258356,2013-02-18 03:03:17,16574,4713,3
2258357,2013-02-18 03:03:17,16613,16567,3
2258358,2013-02-18 03:03:17,16658,11856,3
2258360,2013-02-18 03:03:17,16907,6920,3
2258361,2013-02-18 03:03:17,17076,16968,3
2258364,2013-02-18 03:03:17,17870,665,3
2258366,2013-02-18 03:03:17,18241,7429,3
2258368,2013-02-18 03:03:17,18738,12398,3
2258369,2013-02-18 03:03:17,18781,18750,3
2258372,2013-02-18 03:03:17,18896,1194,3
2258374,2013-02-18 03:03:17,19083,8107,3
2258377,2013-02-18 03:03:17,19491,18434,3
2258378,2013-02-18 03:03:17,19583,19265,3
2258379,2013-02-18 03:03:17,19710,6619,3
2258380,2013-02-18 03:03:17,19761,16230,3
2258381,2013-02-18 03:03:17,19771,19470,3
2258383,2013-02-18 03:03:17,19971,17110,3
2258384,2013-02-18 03:03:17,20030,20039,3
2258385,2013-02-18 03:03:17,20040,12386,3
2258388,2013-02-18 03:03:17,20425,20537,3
2258389,2013-02-18 03:03:17,20544,20537,3
2258390,2013-02-18 03:03:17,20568,346,3
2258391,2013-02-18 03:03:17,20583,3559,3
2258393,2013-02-18 03:03:17,20862,11009,3
2258395,2013-02-18 03:03:17,21151,21203,3
2258400,2013-02-18 03:03:17,21939,21946,3
2258404,2013-02-18 03:03:17,22214,298,3
2258405,2013-02-18 03:03:17,22400,19120,3
2258406,2013-02-18 03:03:17,22691,22439,3
2258407,2013-02-18 03:03:17,22836,3438,3
2258409,2013-02-18 03:03:17,23025,23417,3
2258410,2013-02-18 03:03:17,23091,23068,3
2258411,2013-02-18 03:03:17,23411,20010,3
2258412,2013-02-18 03:03:17,23501,22,3
2258414,2013-02-18 03:03:17,23712,7948,3
2258420,2013-02-18 03:03:17,24580,11256,3
2258421,2013-02-18 03:03:17,24636,24416,3
2258427,2013-02-18 03:03:17,25182,25094,3
2258428,2013-02-18 03:03:17,25189,25181,3
2258429,2013-02-18 03:03:17,25289,4700,3
2258431,2013-02-18 03:03:17,25651,25605,3
2258432,2013-02-18 03:03:17,25708,25671,3
2258433,2013-02-18 03:03:17,25854,25211,3
2258435,2013-02-18 03:03:17,26194,16533,3
2258437,2013-02-18 03:03:17,26218,26041,3
2258438,2013-02-18 03:03:17,26220,6350,3
2258440,2013-02-18 03:03:17,26345,26060,3
2258442,2013-02-18 03:03:17,26383,220,3
2258443,2013-02-18 03:03:17,26471,26465,3
2258444,2013-02-18 03:03:17,26508,26352,3
2258445,2013-02-18 03:03:17,26719,24211,3
2258446,2013-02-18 03:03:17,26940,26970,3
2258449,2013-02-18 03:03:17,27511,26650,3
2258450,2013-02-18 03:03:17,27626,27554,3
2258452,2013-02-18 03:03:17,27876,27786,3
2258454,2013-02-18 03:03:17,28443,53,3
2258455,2013-02-18 03:03:17,28515,28656,3
2258456,2013-02-18 03:03:17,28653,9003,3
2258458,2013-02-18 03:03:17,28842,28474,3
2258459,2013-02-18 03:03:17,28850,28873,3
2258462,2013-02-18 03:03:17,29031,28942,3
2258464,2013-02-18 03:03:17,29068,2717,3
2258467,2013-02-18 03:03:17,29520,5450,3
2258468,2013-02-18 03:03:17,29757,12386,3
2258469,2013-02-18 03:03:17,29889,29962,3
2258470,2013-02-18 03:03:17,29890,7200,3
2258473,2013-02-18 03:03:17,30169,30275,3
2258476,2013-02-18 03:03:17,30428,1815,3
2258477,2013-02-18 03:03:17,30514,373,3
2258478,2013-02-18 03:03:17,30528,421,3
2258480,2013-02-18 03:03:17,31150,17119,3
