Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
21162,1,2012-01-16 14:26:07,1,654,8557,1,5,,21054
21164,1,2012-01-16 14:45:22,2,3567,7734,1,0,3,
21166,2,2012-01-16 15:04:15,1,,279,,1,,
21167,1,2012-01-16 15:10:05,1,1599,8560,3,0,1,
21168,2,2012-01-16 15:33:36,1,,2044,,0,,
21169,1,2012-01-16 15:38:20,3,1557,7983,1,1,,3826
21170,2,2012-01-16 15:46:27,0,,279,,0,,
21171,2,2012-01-16 15:47:15,5,,7555,,0,,7555
21172,1,2012-01-16 15:48:58,3,179,8561,2,0,1,
21173,1,2012-01-16 16:21:45,3,877,8562,1,5,,8562
21174,2,2012-01-16 16:30:06,1,,8242,,0,,
21175,2,2012-01-16 17:10:55,4,,6884,,0,,930
21176,2,2012-01-16 18:12:35,1,,8402,,0,,
21177,1,2012-01-16 18:27:58,0,376,3310,1,0,1,
21178,1,2012-01-16 18:51:07,1,193,2403,1,0,1,2403
21179,1,2012-01-16 19:02:10,1,241,2403,2,1,,
21180,1,2012-01-16 19:03:10,8,636,858,1,0,1,
21181,2,2012-01-16 19:13:47,3,,2513,,2,,2513
21182,2,2012-01-16 19:30:26,1,,279,,1,,
21183,1,2012-01-16 19:46:38,0,249,6888,1,0,,
21184,2,2012-01-16 19:55:34,0,,8242,,1,,
21185,2,2012-01-16 19:59:53,6,,919,,12,,919
21186,2,2012-01-16 20:15:31,3,,8528,,1,,
21187,2,2012-01-16 21:12:58,3,,5429,,0,,
21188,2,2012-01-16 21:20:52,3,,601,,4,,
21189,2,2012-01-16 22:28:57,18,,6633,,1,,6633
21190,1,2012-01-16 22:29:46,2,179,1098,1,0,1,4856
21192,1,2012-01-16 22:49:59,2,231,8527,1,0,1,88
21193,1,2012-01-16 23:01:18,5,2218,4673,1,2,2,2970
21194,2,2012-01-16 23:02:37,4,,4673,,1,,
21195,1,2012-01-16 23:10:07,1,251,8447,1,7,1,264
21196,2,2012-01-16 23:36:21,1,,8076,,0,,
21197,2,2012-01-16 23:48:51,4,,7529,,4,,7529
21200,2,2012-01-17 01:06:11,1,,7972,,2,,
21201,2,2012-01-17 01:16:42,4,,7972,,6,,
21202,2,2012-01-17 01:25:29,2,,7972,,3,,7972
21203,1,2012-01-16 05:31:14,6,743,8552,2,4,,
21204,2,2012-01-16 05:57:38,1,,8576,,7,,
21205,2,2012-01-16 11:16:28,5,,8571,,1,,
21206,1,2012-01-17 02:39:09,1,219,8137,1,0,,4856
21207,1,2012-01-17 03:25:36,3,2837,8566,1,0,2,930
21208,2,2012-01-17 03:44:27,7,,4856,,0,,4856
21210,2,2012-01-17 04:35:45,5,,7290,,0,,7290
21211,2,2012-01-17 05:09:53,1,,795,,0,,
21212,1,2012-01-17 05:32:39,2,436,1106,1,0,,
21214,1,2012-01-11 09:36:42,1,2155,,2,5,1,264
21215,2,2012-01-11 09:58:43,1,,1735,,2,,
21216,2,2012-01-11 13:18:33,1,,438,,0,,
21217,2,2012-01-17 07:17:55,1,,8041,,0,,
21218,1,2012-01-17 07:33:24,0,80,8143,0,3,,930
21219,2,2012-01-17 08:17:35,1,,8171,,0,,
21220,1,2012-01-17 08:26:32,2,308,8569,1,1,,
21221,1,2012-01-17 09:11:24,1,115,8570,1,8,,8570
21222,1,2012-01-17 09:55:10,5,4294,8112,2,2,7,8112
21223,2,2012-01-17 10:13:15,1,,8143,,3,,
21224,1,2012-01-17 10:44:26,5,1255,5242,2,3,1,22468
21225,2,2012-01-17 11:18:16,6,,8076,,1,,8076
21226,2,2012-01-17 11:23:12,14,,3277,,1,,3277
21227,2,2012-01-17 11:46:52,11,,7224,,9,,7224
21228,2,2012-01-17 12:03:08,1,,5836,,0,,
21229,1,2012-01-17 12:17:07,2,765,6096,1,1,,3277
21230,2,2012-01-17 12:22:37,3,,5429,,4,,5429
21231,1,2012-01-17 12:26:52,0,120,8575,0,2,,
21232,2,2012-01-17 12:32:53,5,,686,,0,,
21233,1,2012-01-17 13:01:35,2,786,8137,1,3,,2970
21234,2,2012-01-17 13:06:28,1,,6869,,0,,6869
21235,2,2012-01-17 13:22:55,1,,6633,,1,,6633
21237,1,2012-01-17 13:43:45,10,5477,6096,1,4,10,88
21238,1,2012-01-17 13:58:36,0,203,6844,0,2,,930
21240,2,2012-01-17 14:30:53,-4,,6633,,16,,
21241,1,2012-01-17 14:32:21,1,248,6884,2,7,,
21243,2,2012-01-17 15:04:47,25,,1108,,8,,1108
21244,2,2012-01-17 16:02:38,2,,8447,,3,,
21245,1,2012-01-17 16:46:14,2,379,8428,1,0,,930
21246,2,2012-01-17 17:07:56,3,,4856,,0,,4856
21248,2,2012-01-17 18:45:39,2,,2898,,2,,
21249,2,2012-01-17 19:01:10,1,,7972,,0,,
21250,2,2012-01-17 19:07:39,0,,2898,,0,,
21251,2,2012-01-17 19:13:46,0,,3874,,0,,
21253,1,2012-01-17 22:05:42,2,83,8583,0,0,,
21254,1,2012-01-17 22:17:38,1,153,7471,1,0,,930
21255,2,2012-01-17 22:23:25,1,,8584,,0,,
21256,2,2012-01-17 22:28:17,2,,8586,,1,,
21257,1,2012-01-17 22:59:03,3,215,3691,2,3,1,3691
21258,2,2012-01-17 23:07:01,1,,2669,,0,,2669
21259,2,2012-01-17 23:15:38,0,,7972,,1,,
21260,2,2012-01-17 23:21:16,4,,4253,,2,,
21261,2,2012-01-17 23:26:31,3,,7972,,0,,
21262,2,2012-01-17 23:35:11,1,,7972,,1,,
21263,1,2012-01-17 23:45:39,2,342,8589,1,0,,
21264,2,2012-01-17 23:56:32,1,,7972,,0,,
21265,1,2012-01-18 00:14:32,6,15703,8590,4,5,7,88
21266,2,2012-01-18 00:18:23,2,,1381,,2,,1381
21267,1,2012-01-18 01:02:39,2,64,8591,0,0,,
21268,1,2012-01-18 01:09:36,0,410,8417,0,7,,930
21270,2,2012-01-18 01:25:35,4,,493,,0,,
21271,1,2012-01-18 01:34:51,2,212,7795,1,0,,919
21272,1,2012-01-18 02:42:37,7,420,3098,1,0,1,930
21273,2,2012-01-18 03:01:49,2,,4856,,3,,
21274,2,2012-01-18 05:23:21,3,,3919,,0,,
21276,2,2012-01-18 06:54:02,1,,8041,,9,,
21277,2,2012-01-18 08:20:53,2,,8076,,6,,
21278,1,2012-01-18 09:42:25,1,399,8595,1,2,,2669
21279,2,2012-01-18 10:24:18,6,,7972,,1,,
21280,2,2012-01-18 10:53:13,6,,4257,,2,,
21282,1,2012-01-18 11:50:50,6,1540,8599,2,1,2,7290
21283,1,2012-01-18 12:16:11,-1,540,6096,2,2,,6096
21284,1,2012-01-18 12:23:33,2,128,4679,0,0,,930
21285,2,2012-01-18 12:53:51,4,,7224,,0,,7224
21287,2,2012-01-18 14:17:32,0,,8055,,0,,
21288,1,2012-01-18 14:47:20,3,208,4856,0,5,,4856
21289,1,2012-01-18 15:56:56,1,93,8600,0,2,,7972
21290,2,2012-01-18 16:44:55,2,,7893,,0,,
21291,1,2012-01-18 17:27:11,4,698,6434,2,0,1,6434
21292,2,2012-01-18 17:29:22,9,,7290,,1,,7290
21293,2,2012-01-18 17:51:25,1,,2728,,0,,
21294,2,2012-01-18 17:56:11,2,,601,,0,,
21295,2,2012-01-18 18:32:59,2,,6129,,0,,6129
21296,2,2012-01-18 18:53:03,1,,3691,,0,,3691
21297,1,2012-01-18 19:57:28,8,1255,747,4,1,1,
21298,1,2012-01-18 20:16:31,12,2287,1106,1,3,10,449
21299,2,2012-01-18 21:19:05,3,,449,,0,,
21300,1,2012-01-18 21:30:58,1,471,8605,0,0,,8605
21301,2,2012-01-18 21:53:36,4,,601,,1,,601
21302,2,2012-01-18 21:55:21,6,,8076,,0,,8076
21303,1,2012-01-18 22:11:13,0,264,8353,1,4,,8353
21305,2,2012-01-18 22:36:14,12,,449,,5,,930
21306,2,2012-01-18 23:15:03,0,,2958,,0,,
21307,2,2012-01-19 01:24:06,11,,7497,,0,,
21308,1,2012-01-19 01:43:26,0,405,8607,1,5,,4856
21309,2,2012-01-19 01:46:00,2,,7497,,0,,
21310,2,2012-01-19 01:54:07,1,,7497,,0,,
21311,1,2012-01-19 02:05:24,2,1102,6971,1,2,4,
21312,2,2012-01-19 02:47:40,5,,8220,,0,,9007
21315,1,2012-01-19 06:50:04,4,1659,8610,1,0,,4376
21316,2,2012-01-19 07:12:05,3,,6961,,2,,
21317,1,2012-01-19 08:24:06,4,961,3722,1,0,1,
21318,1,2012-01-19 08:45:40,2,483,8612,2,3,2,919
21319,1,2012-01-19 11:05:45,6,4160,2046,4,0,3,88
21320,2,2012-01-19 11:21:20,7,,6552,,0,,7972
21321,2,2012-01-19 11:21:28,3,,6971,,5,,
21322,2,2012-01-19 12:03:39,3,,887,,3,,
21323,2,2012-01-19 12:50:04,0,,8447,,0,,8447
21325,2,2012-01-19 13:06:46,3,,686,,0,,
21326,1,2012-01-19 13:30:24,1,247,7918,1,3,1,88
21327,1,2012-01-19 13:43:40,1,80,8616,1,0,,
21328,2,2012-01-19 14:15:07,4,,,,4,,
21329,1,2012-01-19 14:18:43,1,97,8469,1,0,,449
21330,2,2012-01-19 14:31:07,1,,8619,,1,,
21331,1,2012-01-19 14:54:00,2,187,8618,3,1,,3826
21332,1,2012-01-19 15:40:32,0,835,8621,1,6,,3826
21333,2,2012-01-19 15:48:51,2,,2728,,1,,2728
21334,2,2012-01-19 15:49:45,1,,8622,,0,,
21335,1,2012-01-19 15:49:50,0,301,8623,1,7,,
21337,2,2012-01-19 15:58:27,-1,,8259,,1,,
21339,1,2012-01-19 15:59:40,5,168,2728,1,0,,88
21340,1,2012-01-19 16:22:24,4,2512,2040,1,0,4,88
21341,2,2012-01-19 16:23:58,1,,449,,0,,
21343,1,2012-01-19 16:31:56,9,1804,2817,1,2,7,
21344,2,2012-01-19 17:04:13,1,,7224,,3,,
21345,1,2012-01-19 17:23:23,1,539,6355,2,5,,6355
21346,1,2012-01-19 17:32:02,20,2958,6355,8,0,15,930
21347,1,2012-01-19 17:45:04,1,113,3310,2,0,,88
21348,2,2012-01-19 18:09:24,13,,4856,,0,,
21349,2,2012-01-19 18:16:11,3,,7972,,1,,
21350,1,2012-01-19 18:33:02,4,6454,8625,1,1,,
21351,2,2012-01-19 18:35:48,16,,5594,,1,,
21352,2,2012-01-19 19:10:22,5,,887,,0,,2970
21353,2,2012-01-19 19:10:57,4,,7972,,1,,
21354,2,2012-01-19 19:30:54,2,,8605,,0,,930
21355,1,2012-01-19 19:53:39,1,316,2149,2,0,,
21356,2,2012-01-19 19:58:23,1,,4673,,2,,
21357,2,2012-01-19 20:12:29,10,,7290,,3,,7290
21358,2,2012-01-19 20:38:39,3,,8076,,4,,8076
21359,2,2012-01-19 20:50:36,7,,4376,,8,,2970
21360,2,2012-01-19 22:05:44,2,,449,,0,,
21361,2,2012-01-19 22:31:54,0,,2669,,0,,
21362,1,2012-01-20 00:36:03,3,371,2513,1,0,1,
21363,1,2012-01-20 01:03:16,0,217,8630,2,2,,
21364,2,2012-01-20 01:30:01,6,,2973,,0,,
21365,1,2012-01-20 01:40:44,3,389,8542,3,2,1,8542
21366,2,2012-01-20 01:48:09,3,,7972,,1,,
21367,2,2012-01-20 02:16:11,0,,8067,,3,,
21368,2,2012-01-20 02:22:11,2,,7972,,0,,
21369,2,2012-01-20 02:23:01,1,,8605,,1,,8605
21370,1,2012-01-20 02:51:55,5,3729,3025,3,2,1,7290
21371,2,2012-01-20 04:14:58,7,,4737,,2,,
21372,2,2012-01-20 04:20:53,3,,8542,,1,,919
21374,2,2012-01-20 07:31:02,4,,8507,,0,,
21375,1,2012-01-20 07:43:17,1,82,8635,2,4,,
21376,2,2012-01-20 09:04:04,3,,159,,0,,
21377,2,2012-01-20 09:17:58,1,,7972,,0,,
21378,2,2012-01-20 09:32:07,6,,930,,0,,
21379,2,2012-01-20 09:37:29,3,,7972,,1,,
21380,1,2012-01-20 09:40:46,9,2092,5635,7,6,2,144
21382,2,2012-01-20 10:26:10,3,,7788,,1,,
21383,2,2012-01-20 10:26:33,12,,1390,,1,,1390
21384,2,2012-01-20 10:26:38,2,,8041,,1,,
21385,2,2012-01-20 11:43:53,7,,2116,,0,,
21386,2,2012-01-20 11:52:54,4,,8637,,0,,
21387,2,2012-01-20 12:05:54,4,,5429,,0,,
21388,2,2012-01-20 13:18:34,1,,6521,,0,,
21389,1,2012-01-20 13:28:56,4,205,8638,0,4,1,
21390,2,2012-01-20 13:37:23,2,,1381,,0,,919
21391,1,2012-01-20 13:57:01,1,121,8109,0,2,2,4856
21392,1,2012-01-20 14:30:09,0,416,8639,0,2,,8639
21393,1,2012-01-20 15:09:24,3,2149,7983,2,2,,449
21394,2,2012-01-20 15:14:45,1,,1764,,2,,
21395,1,2012-01-20 15:28:32,9,4338,7255,7,13,15,2970
21397,2,2012-01-20 15:50:35,10,,449,,0,,
21398,1,2012-01-20 15:51:34,13,3041,1645,6,2,2,
21399,1,2012-01-20 15:55:07,3,391,8641,1,2,2,
21400,2,2012-01-20 16:04:35,10,,1549,,1,,
21401,2,2012-01-20 16:07:50,16,,1390,,4,,1390
21402,2,2012-01-20 16:25:59,6,,7071,,0,,7071
21403,1,2012-01-20 16:29:56,6,4322,6720,5,1,,919
21404,2,2012-01-20 16:45:35,12,,2485,,4,,
21405,1,2012-01-20 17:03:30,7,536,8186,1,1,7,
21406,2,2012-01-20 17:10:36,11,,5836,,3,,
21407,2,2012-01-20 17:49:05,5,,2817,,0,,
21408,2,2012-01-20 18:15:41,4,,7224,,0,,
21409,2,2012-01-20 18:59:18,3,,8605,,4,,17230
21410,2,2012-01-20 19:18:12,3,,7555,,0,,
21411,2,2012-01-20 19:27:08,1,,8605,,0,,
21412,2,2012-01-20 19:33:36,3,,7290,,0,,
21413,2,2012-01-20 19:48:38,1,,7224,,0,,
21414,2,2012-01-20 20:02:34,4,,919,,2,,919
21415,1,2012-01-20 20:23:38,1,248,4559,1,4,,4559
21416,1,2012-01-20 20:35:39,0,299,8616,1,1,,
21417,2,2012-01-20 20:39:34,15,,7972,,3,,
21418,2,2012-01-20 21:00:26,2,,8616,,0,,
21419,1,2012-01-20 21:03:53,11,3424,6637,3,6,,28666
21420,1,2012-01-20 21:12:39,2,375,6250,0,0,,6250
21421,1,2012-01-20 21:23:18,0,389,776,2,0,3,
21422,2,2012-01-20 21:24:21,3,,8447,,0,,
21423,2,2012-01-20 21:34:26,1,,1764,,0,,
21424,2,2012-01-20 22:01:04,1,,8076,,6,,8076
21425,2,2012-01-20 22:14:06,8,,8647,,0,,
21426,1,2012-01-20 22:38:13,3,262,8646,2,6,,
21428,2,2012-01-20 23:43:30,2,,8605,,10,,8605
21429,1,2012-01-20 23:45:32,2,723,4127,2,10,,2970
21430,2,2012-01-21 00:00:08,12,,8605,,5,,8605
21431,2,2012-01-21 00:04:25,2,,8605,,2,,8605
21434,1,2012-01-21 02:59:32,3,182,8650,3,0,2,
21435,2,2012-01-21 03:48:46,3,,2669,,2,,
21436,2,2012-01-21 04:12:04,1,,1764,,2,,
21437,1,2012-01-21 04:52:27,1,136,8605,0,0,,8605
21438,2,2012-01-21 04:53:13,3,,7290,,0,,
21439,1,2012-01-21 05:18:53,7,842,8653,1,2,5,8653
21441,2,2012-01-21 05:36:01,0,,7250,,0,,
21442,1,2012-01-21 07:45:18,3,350,8655,2,1,,930
21443,2,2012-01-21 09:19:42,3,,3277,,2,,3277
21444,2,2012-01-21 09:34:09,2,,6872,,1,,
21445,1,2012-01-21 09:43:25,2,307,8657,1,1,1,8657
21446,2,2012-01-21 12:24:54,1,,3248,,0,,
21447,1,2012-01-21 12:53:38,3,4463,5280,5,2,1,
21448,1,2012-01-21 13:19:54,0,72,4290,2,0,,4290
21449,2,2012-01-21 13:28:06,1,,3248,,2,,
21450,2,2012-01-21 13:51:45,2,,8076,,2,,8076
21452,2,2012-01-21 14:11:35,4,,8076,,2,,8076
21456,2,2012-01-21 16:08:22,4,,449,,1,,449
21457,2,2012-01-21 17:09:47,36,,2817,,12,,2817
21458,2,2012-01-21 17:10:26,4,,7555,,0,,
21459,2,2012-01-21 17:30:27,4,,2129,,3,,2129
21460,2,2012-01-21 17:51:26,2,,264,,0,,
21461,2,2012-01-21 17:52:52,2,,8076,,0,,
21462,2,2012-01-21 18:32:03,0,,8605,,1,,8605
21463,1,2012-01-21 19:22:42,0,676,8662,2,1,1,
21464,2,2012-01-21 19:35:43,1,,6637,,1,,
21465,1,2012-01-21 19:57:53,7,4619,8662,3,1,,7290
21466,2,2012-01-21 20:12:03,5,,7972,,9,,7972
21467,1,2012-01-21 20:25:23,1,519,8663,4,3,,8663
21468,2,2012-01-21 20:27:00,1,,7972,,2,,
21469,2,2012-01-21 20:37:53,1,,7972,,0,,
21470,2,2012-01-21 20:48:58,1,,7972,,0,,
21471,1,2012-01-21 21:46:48,1,261,8650,0,2,,8650
21472,2,2012-01-21 21:58:46,1,,5429,,0,,
21473,1,2012-01-21 22:24:12,9,25066,8664,7,1,5,
21474,2,2012-01-21 22:51:36,2,,8605,,5,,8605
21475,2,2012-01-21 22:52:01,3,,686,,3,,
21476,1,2012-01-21 23:50:05,1,98,8666,0,3,,2970
21478,2,2012-01-22 00:59:11,7,,7250,,9,,7290
21479,2,2012-01-22 02:02:58,2,,7972,,0,,
21480,1,2012-01-22 02:17:17,6,279,8289,1,2,2,
21481,2,2012-01-22 03:22:55,0,,2669,,0,,
21483,2,2012-01-22 03:47:51,8,,4253,,0,,
21484,1,2012-01-22 04:12:09,2,198,2634,1,2,1,264
21485,1,2012-01-22 04:19:01,1,197,5546,0,0,2,930
21486,1,2012-01-22 04:45:18,9,1943,7608,4,8,7,88
21487,2,2012-01-22 05:27:45,2,,6633,,0,,4856
21488,2,2012-01-22 05:51:43,3,,1540,,0,,
21489,2,2012-01-22 07:33:36,3,,8605,,0,,8605
21490,2,2012-01-22 10:18:29,0,,8605,,5,,8605
21492,2,2012-01-22 12:37:57,1,,7224,,0,,
21494,1,2012-01-22 14:27:14,3,359,8669,2,3,,183
21495,2,2012-01-22 14:32:20,4,,449,,3,,
21496,2,2012-01-22 14:41:18,0,,8076,,0,,
21497,5,2012-01-22 15:04:34,0,,-1,,0,,-1
21498,4,2012-01-22 15:04:34,0,,449,,0,,449
21499,1,2012-01-22 15:56:06,3,4331,8670,2,0,1,
21500,2,2012-01-22 16:37:47,3,,3019,,0,,3019
21501,2,2012-01-22 16:44:24,5,,449,,1,,449
21502,1,2012-01-22 17:34:19,6,383,741,2,0,3,
21503,1,2012-01-22 17:43:06,3,386,2634,1,5,2,930
21504,2,2012-01-22 17:59:10,7,,930,,2,,
21505,2,2012-01-22 18:01:57,3,,264,,3,,
21506,1,2012-01-22 18:46:19,2,284,8402,0,1,1,88
21507,2,2012-01-22 18:58:06,12,,930,,1,,
21508,2,2012-01-22 19:13:52,4,,8605,,3,,
21509,2,2012-01-22 19:14:09,1,,8672,,1,,
21510,1,2012-01-22 19:53:57,3,797,8673,1,1,2,88
21511,2,2012-01-22 20:11:02,4,,88,,5,,88
21512,1,2012-01-22 20:59:30,2,217,8674,3,2,1,
21513,2,2012-01-22 21:22:03,2,,2513,,0,,2513
21514,2,2012-01-22 21:28:30,1,,8675,,1,,
21515,1,2012-01-22 21:48:23,1,7286,8627,2,12,,8627
21516,2,2012-01-22 22:06:36,3,,7972,,2,,
21517,1,2012-01-22 22:09:03,4,450,8677,1,0,,88
21518,2,2012-01-22 22:11:04,4,,5836,,4,,5836
21519,1,2012-01-22 22:17:06,3,342,2817,1,1,2,
21520,2,2012-01-22 22:18:36,0,,8669,,1,,
21521,2,2012-01-22 22:24:38,2,,8678,,0,,
21522,2,2012-01-22 22:26:01,0,,8669,,0,,
21523,2,2012-01-22 22:29:00,2,,6633,,4,,9007
21524,2,2012-01-22 22:35:27,4,,8676,,0,,
21525,1,2012-01-22 22:35:35,2,432,4559,2,0,2,449
21526,2,2012-01-22 22:52:44,0,,7972,,0,,7972
21527,2,2012-01-22 23:00:37,1,,1679,,4,,
21528,2,2012-01-22 23:08:32,1,,7972,,1,,
21529,2,2012-01-22 23:26:34,2,,8605,,1,,8605
21530,1,2012-01-22 23:58:51,4,1690,7789,2,1,2,7789
21531,2,2012-01-23 00:26:01,4,,8676,,8,,8676
21532,2,2012-01-23 00:54:05,1,,3468,,2,,
21533,1,2012-01-23 01:43:50,0,230,8679,1,0,,6029
21534,2,2012-01-23 02:44:33,2,,2817,,0,,
21535,1,2012-01-23 03:00:35,1,59,1834,0,1,,1834
21536,1,2012-01-23 03:49:18,0,309,8680,0,4,,88
21537,1,2012-01-23 05:19:36,0,144,2806,1,0,,
21538,2,2012-01-23 05:49:03,1,,8605,,0,,
21539,1,2012-01-23 07:29:50,6,5889,7034,3,0,4,449
21541,1,2012-01-23 10:08:26,1,424,8686,1,4,1,8686
21542,2,2012-01-23 10:22:26,2,,8687,,0,,
21543,1,2012-01-23 10:40:58,0,111,8582,1,0,,
21544,2,2012-01-23 10:43:52,1,,8657,,0,,
21545,1,2012-01-23 10:57:23,3,173,8688,1,0,,8688
21546,2,2012-01-23 11:28:26,2,,7224,,2,,7224
21547,1,2012-01-23 11:14:33,5,266,8694,2,0,3,805
21548,1,2012-01-23 11:34:53,1,139,8109,0,3,,2116
21549,1,2012-01-23 11:55:50,0,1875,8689,1,4,1,449
21550,2,2012-01-23 11:59:30,8,,603,,6,,
21551,1,2012-01-23 12:54:06,27,7955,8692,3,0,15,930
21552,2,2012-01-23 13:02:54,4,,8693,,0,,930
21554,1,2012-01-23 13:40:25,2,226,8695,1,1,,88
21555,2,2012-01-23 13:46:18,7,,1036,,8,,
21556,1,2012-01-23 14:21:45,1,512,6412,1,4,0,930
21557,1,2012-01-23 14:24:08,2,617,8639,2,0,2,
21558,2,2012-01-23 14:51:04,1,,4240,,0,,
21559,2,2012-01-23 14:56:35,2,,892,,0,,
21560,1,2012-01-23 15:02:31,1,156,8697,0,2,,
21561,2,2012-01-23 15:08:08,3,,6633,,1,,6633
21562,2,2012-01-23 15:08:34,1,,892,,2,,
21564,2,2012-01-23 16:38:09,-3,,4763,,1,,
21565,1,2012-01-23 16:42:28,11,5016,4705,1,5,7,88
21566,2,2012-01-23 17:12:07,13,,8076,,11,,8076
21567,1,2012-01-23 17:38:50,2,638,8699,2,4,,
21568,1,2012-01-23 18:12:24,3,231,5946,0,0,2,88
21569,2,2012-01-23 19:10:18,1,,7972,,3,,7972
21570,1,2012-01-23 19:15:29,0,388,8533,1,1,,
21572,1,2012-01-23 20:25:57,11,6154,8065,3,2,6,930
21574,1,2012-01-23 20:37:00,4,248,5321,1,0,,5321
21575,1,2012-01-23 20:47:11,1,246,4544,1,3,,
21576,2,2012-01-23 21:03:47,2,,5935,,2,,
21577,2,2012-01-23 21:40:09,2,,7817,,2,,7817
21578,1,2012-01-23 21:47:08,2,194,8452,3,7,,8293
21579,2,2012-01-23 22:42:16,0,,1913,,0,,
21581,1,2012-01-23 23:09:03,4,2208,8702,7,8,0,919
21582,2,2012-01-23 23:22:00,2,,8605,,3,,8605
21583,2,2012-01-23 23:26:50,2,,7972,,0,,
21584,2,2012-01-23 23:55:24,5,,4856,,8,,4856
21585,1,2012-01-24 00:53:19,1,360,8703,1,0,,2817
21586,2,2012-01-24 01:20:48,2,,8120,,0,,
21587,1,2012-01-24 01:53:28,1,445,3929,2,0,,930
21588,2,2012-01-24 01:58:57,4,,5739,,0,,
21589,2,2012-01-24 02:05:17,3,,4505,,2,,4856
21590,1,2012-01-24 02:08:44,4,549,6781,1,6,,6781
21591,1,2012-01-24 02:44:58,1,1660,8705,3,7,1,2669
21592,1,2012-01-24 04:11:32,10,1197,2728,1,4,5,2728
21593,2,2012-01-24 05:04:41,5,,8207,,1,,
21594,2,2012-01-24 05:26:53,3,,7224,,3,,7224
21595,1,2012-01-24 05:38:30,2,276,6096,2,2,1,
21596,1,2012-01-24 06:49:17,6,7315,8709,2,1,,
21597,2,2012-01-24 07:00:36,10,,1118,,0,,
21598,2,2012-01-24 07:06:19,2,,7482,,0,,
21599,2,2012-01-24 07:22:15,4,,7529,,1,,
21600,1,2012-01-24 07:30:24,1,464,8605,0,0,,
21601,1,2012-01-24 07:52:04,6,556,7482,3,0,1,930
21602,2,2012-01-24 08:37:20,16,,930,,7,,930
21606,2,2012-01-24 02:59:39,5,,,,2,,
21607,2,2012-01-24 10:01:40,2,,7972,,0,,
21609,2,2012-01-24 10:14:17,6,,7972,,0,,
21611,2,2012-01-24 10:45:31,2,,7972,,0,,7972
21612,2,2012-01-24 10:55:42,1,,6869,,0,,
21613,1,2012-01-24 11:00:25,6,3907,4054,1,5,,930
21614,2,2012-01-24 11:28:37,1,,966,,1,,
21615,2,2012-01-24 11:29:36,1,,7972,,0,,
21617,2,2012-01-24 11:47:18,1,,686,,0,,
21618,1,2012-01-24 11:48:35,1,170,8712,0,2,,8712
21619,1,2012-01-24 13:51:42,2,3101,8713,1,4,1,7290
21621,2,2012-01-24 14:03:02,9,,88,,0,,
21622,2,2012-01-24 14:17:51,1,,88,,1,,
21623,1,2012-01-24 15:02:29,5,143,741,2,8,2,
21624,2,2012-01-24 15:46:06,2,,3136,,0,,
21627,1,2012-01-24 16:40:48,1,124,8716,0,0,,
21628,1,2012-01-24 16:53:34,2,91,5657,0,0,,449
21629,2,2012-01-24 17:10:44,3,,4253,,0,,
21630,1,2012-01-24 17:30:53,0,309,8109,1,4,,
21631,1,2012-01-24 17:37:42,2,448,8719,2,1,,
21632,2,2012-01-24 17:52:05,1,,3382,,1,,3382
21634,2,2012-01-24 18:04:49,2,,8605,,1,,8605
21635,1,2012-01-24 18:39:55,0,64,8377,0,2,,930
21636,2,2012-01-24 18:48:15,3,,887,,0,,
21637,1,2012-01-24 20:00:03,0,536,62,1,2,,930
21638,1,2012-01-24 17:10:03,2,267,8686,2,6,,
21639,2,2012-01-24 17:35:37,6,,478,,6,,
21640,2,2012-01-24 20:25:05,2,,686,,0,,88
21641,1,2012-01-24 20:40:13,1,505,8721,0,2,,930
21645,2,2012-01-24 21:32:30,3,,8676,,6,,
21646,2,2012-01-24 21:47:19,2,,7290,,2,,
21647,2,2012-01-24 22:06:24,2,,2040,,0,,
21649,1,2012-01-24 22:51:06,0,719,8725,2,0,,8725
21650,2,2012-01-24 23:02:49,1,,2817,,5,,
21652,2,2012-01-24 23:11:52,1,,7828,,0,,
21653,2,2012-01-24 23:26:24,1,,7828,,0,,
21654,2,2012-01-25 00:10:07,0,,8725,,0,,8725
21655,1,2012-01-25 00:31:33,0,115,8729,1,0,,
21656,1,2012-01-25 00:32:17,8,187,8730,1,2,,930
21657,2,2012-01-25 02:18:21,4,,2669,,2,,
21658,1,2012-01-25 02:56:32,0,177,6096,1,2,,
21659,1,2012-01-25 03:32:52,3,2274,3125,3,0,2,2970
21660,2,2012-01-25 03:42:52,2,,8605,,7,,8605
21661,2,2012-01-25 04:10:05,1,,8605,,0,,
21663,2,2012-01-25 04:33:51,2,,8605,,2,,8605
21664,2,2012-01-25 05:42:43,8,,5657,,2,,
21665,1,2012-01-25 05:55:08,2,236,8733,1,6,1,7972
21666,2,2012-01-25 05:59:06,7,,7290,,0,,7290
21667,2,2012-01-25 06:09:13,2,,8207,,0,,
21668,1,2012-01-25 06:18:43,0,332,8732,3,2,,
21669,2,2012-01-25 07:01:54,31,,7290,,1,,7290
21671,2,2012-01-25 07:24:39,3,,8735,,0,,8735
21673,1,2012-01-25 08:22:16,0,153,8686,1,1,,
21674,2,2012-01-25 08:40:23,2,,8507,,3,,
21675,2,2012-01-25 08:48:43,0,,887,,0,,
21676,1,2012-01-25 10:24:00,0,156,8736,1,0,,930
