Id,Reputation,CreationDate,Views,UpVotes,DownVotes
9954,61,2012-03-19 10:41:22,9,1,0
9955,101,2012-03-19 11:46:21,0,0,0
9956,101,2012-03-19 11:53:57,0,0,0
9958,6,2012-03-19 13:19:19,2,0,0
9961,101,2012-03-19 17:29:16,0,0,0
9962,1,2012-03-19 18:35:41,0,0,0
9963,21,2012-03-19 19:20:29,2,0,0
9964,1342,2012-03-19 19:49:40,123,123,3
9966,1,2012-03-19 20:19:15,0,0,0
9968,76,2012-03-19 21:35:26,1,0,0
9970,1,2012-03-19 22:17:49,0,0,0
9971,26,2012-03-19 22:25:52,4,1,0
9972,6,2012-03-19 22:25:55,11,0,0
9973,211,2011-10-27 07:14:06,22,0,0
9975,1766,2012-03-19 23:56:53,108,111,1
9976,29,2012-03-20 00:26:24,27,0,0
9978,1,2012-03-20 01:09:33,2,0,0
9979,101,2012-03-20 01:24:17,0,2,0
9981,11,2012-03-20 06:05:51,2,0,0
9984,101,2012-03-20 09:09:54,0,0,0
9985,109,2012-03-20 10:52:41,1,0,0
9986,128,2012-03-20 11:06:45,1,2,0
9987,101,2012-03-20 12:23:44,0,1,0
9988,101,2012-03-20 12:34:01,1,0,0
9989,1,2012-03-20 12:39:00,0,0,0
9990,123,2012-03-20 12:52:34,2,1,0
9991,1,2012-03-20 12:58:32,1,0,0
9992,101,2012-03-20 14:29:58,0,1,0
9993,81,2012-03-20 15:04:43,5,0,0
9994,43,2012-03-20 15:46:13,6,5,0
9995,101,2012-03-20 16:06:27,0,7,0
9996,101,2012-03-20 16:21:16,4,0,0
9997,181,2012-03-20 16:35:08,0,3,0
9998,233,2012-03-20 17:23:48,30,4,0
9999,31,2012-03-20 17:58:40,3,0,0
10000,61,2012-03-20 18:00:47,4,1,0
10001,23,2012-03-20 18:29:34,9,0,0
10002,4,2012-03-20 18:45:26,3,0,0
10003,41,2012-03-20 19:41:40,7,0,0
10004,6,2012-03-20 21:35:53,1,0,0
10006,36,2012-03-20 23:57:36,3,0,0
10009,1,2012-03-21 04:16:12,0,0,0
10010,166,2012-03-21 05:52:22,1,3,0
10011,10,2012-03-21 10:50:48,4,0,0
10012,1,2012-03-21 11:22:26,2,0,0
10013,4,2012-03-21 11:35:44,0,0,0
10014,101,2012-03-21 11:47:20,0,0,0
10015,16,2012-03-21 11:48:04,0,0,0
10017,350,2012-03-21 12:13:06,82,23,1
10018,101,2012-03-21 12:35:05,0,0,0
10020,6,2012-03-21 16:53:05,0,0,0
10021,101,2012-03-21 16:55:15,0,0,0
10022,1,2012-03-21 17:07:08,0,0,0
10023,21,2012-03-21 17:15:26,0,0,0
10025,1,2012-03-21 18:59:21,0,0,0
10026,1151,2012-03-21 19:31:41,214,138,13
10027,6,2012-03-21 19:57:13,2,0,0
10028,284,2012-03-21 20:22:42,19,22,0
10029,1,2012-03-21 20:57:44,0,0,0
10030,1,2012-03-21 22:58:08,0,0,0
10031,41,2012-03-21 22:59:32,4,0,0
10032,1,2012-03-22 00:05:54,0,0,0
10033,126,2012-03-22 00:29:40,1,0,0
10034,1,2012-03-22 04:19:24,0,0,0
10035,101,2012-03-22 04:58:20,0,0,0
10037,41,2012-03-22 06:26:59,3,0,0
10038,101,2012-03-22 08:58:55,1,0,0
10039,1,2012-03-22 10:34:09,0,0,0
10040,144,2012-03-22 12:02:33,44,8,0
10041,101,2012-03-22 12:18:50,0,0,0
10042,101,2012-03-22 14:31:42,1,0,0
10043,90,2012-03-22 14:41:55,5,2,0
10044,28,2012-03-22 14:51:42,22,1,0
10046,86,2012-03-22 14:59:37,6,0,0
10047,1,2012-03-22 15:36:32,0,0,0
10048,1,2012-03-22 16:05:46,0,0,0
10050,3,2012-03-22 17:20:45,5,0,0
10051,16,2012-03-22 18:30:20,7,0,0
10052,11,2012-03-22 18:48:59,4,0,0
10053,11,2012-03-22 19:21:45,0,0,0
10054,173,2012-03-22 20:01:06,28,6,0
10055,197,2012-03-22 20:17:04,26,9,0
10056,21,2012-03-22 20:22:19,0,0,0
10057,1,2012-03-22 23:34:44,1,0,0
10058,6,2012-03-23 02:54:39,6,0,0
10059,11,2012-03-23 05:34:00,2,0,0
10060,116,2012-03-23 07:41:56,2,1,0
10061,128,2012-03-23 08:01:16,30,12,0
10062,101,2012-03-23 08:43:40,1,2,0
10063,1,2012-03-23 09:00:23,1,0,0
10064,1097,2012-03-23 09:06:20,111,226,2
10065,435,2012-03-23 09:53:05,62,48,0
10066,1,2012-03-23 10:04:36,1,0,0
10067,1,2012-03-23 11:21:57,0,0,0
10069,798,2012-03-23 12:03:33,148,66,1
10070,11,2012-03-23 13:22:16,2,0,0
10071,26,2012-03-23 14:03:57,3,0,0
10072,1,2012-03-23 14:06:57,9,0,0
10073,11,2012-03-23 14:58:23,0,0,0
10074,101,2012-03-23 15:13:59,0,0,0
10076,1,2012-03-23 15:19:54,0,0,0
10077,23,2012-03-23 15:35:24,5,0,0
10078,101,2012-03-23 15:38:54,1,0,0
10079,21,2012-03-23 16:25:59,7,0,0
10080,1,2012-03-23 16:46:17,1,0,0
10081,51,2012-03-23 17:29:51,2,0,0
10083,1,2012-03-23 22:57:35,1,0,0
10085,109,2012-03-24 02:04:23,6,0,0
10086,121,2012-03-24 07:44:36,1,0,0
10087,101,2012-03-24 09:29:17,1,0,0
10088,82,2012-03-24 12:02:57,8,20,0
10089,26,2012-03-24 13:32:16,17,0,0
10090,6,2012-03-24 14:44:15,2,0,0
10091,46,2012-03-24 15:32:42,3,0,0
10092,26,2012-03-24 18:20:44,1,0,0
10093,1,2012-03-24 19:04:48,2,0,0
10094,101,2012-03-24 19:19:43,0,0,0
10096,113,2012-03-25 00:19:35,5,0,0
10098,170,2012-03-25 01:47:47,13,5,0
10099,1,2012-03-25 05:20:15,0,0,0
10100,166,2012-03-25 05:38:37,7,1,0
10101,16,2012-03-25 07:58:59,2,0,0
10102,16,2012-03-25 09:01:21,3,0,0
10103,101,2012-03-25 09:44:44,307,1,0
10104,1,2012-03-25 09:48:38,1,0,0
10106,75,2012-03-25 13:27:48,8,4,0
10107,16,2012-03-25 14:23:13,3,0,0
10108,26,2012-03-25 14:48:12,8,0,0
10109,1,2012-03-25 15:19:15,6,0,0
10110,188,2012-03-25 15:59:02,7,1,0
10111,1,2012-03-25 16:52:21,0,0,0
10112,21,2012-03-25 17:09:11,1,0,0
10113,1,2012-03-25 19:15:03,1,0,0
10114,26,2012-03-25 21:29:30,16,1,0
10115,101,2012-03-25 23:15:41,0,0,0
10116,6,2012-03-25 23:22:47,4,0,0
10117,92,2012-03-25 23:43:59,9,6,0
10118,18,2012-03-26 00:05:11,0,0,0
10119,327,2012-03-26 01:46:00,25,10,0
10120,1,2012-03-26 06:16:06,0,0,0
10122,23,2012-03-26 10:46:08,0,0,0
10123,109,2012-03-26 11:48:19,36,16,0
10124,6,2012-03-26 11:50:49,2,0,0
10125,6,2012-03-26 14:31:44,1,0,0
10126,11,2012-03-26 14:56:28,8,0,0
10127,46,2012-03-26 14:59:17,0,0,0
10128,26,2012-03-26 15:20:53,1,0,0
10130,106,2012-03-26 16:09:50,1,0,0
10131,5,2012-03-26 16:42:06,6,0,0
10132,171,2012-03-26 17:03:07,13,2,0
10133,101,2012-03-26 17:20:38,0,0,0
10134,101,2012-03-26 17:34:06,10,0,0
10135,101,2012-03-26 17:54:34,0,0,0
10136,11,2012-03-26 18:07:49,0,0,0
10137,13,2012-03-26 19:42:17,1,0,0
10138,16,2012-03-26 20:31:02,0,0,0
10139,6,2012-03-26 22:32:09,0,0,0
10140,101,2012-03-26 22:50:05,1,0,0
10141,129,2012-03-26 23:57:43,6,4,0
10142,1,2012-03-27 00:20:51,0,0,0
10143,101,2012-03-27 01:25:23,2,0,0
10144,1,2012-03-27 02:11:22,1,0,0
10145,1,2012-03-27 02:13:00,0,0,0
10147,101,2012-03-27 07:47:03,0,0,0
10148,1,2012-03-27 07:54:59,1,0,0
10149,1,2012-03-27 08:27:11,0,0,0
10150,1,2012-03-27 09:00:53,0,0,0
10151,133,2012-03-27 10:38:08,5,4,0
10152,11,2012-03-27 11:25:43,2,0,0
10153,1,2012-03-27 12:34:11,2,0,0
10154,11,2012-03-27 12:53:34,8,0,0
10155,1,2012-03-27 13:23:38,0,0,0
10159,6,2012-03-27 15:19:19,1,0,0
10160,1,2012-03-27 15:46:37,0,0,0
10161,1,2012-03-27 15:59:15,1,0,0
10162,1,2012-03-27 16:02:22,0,0,0
10163,6,2012-03-27 16:24:08,1,0,0
10164,182,2012-03-27 17:33:26,72,19,0
10165,8,2012-03-27 18:09:38,1,0,0
10167,1,2012-03-27 18:19:10,0,0,0
10168,6,2012-03-27 19:23:18,2,0,0
10169,101,2012-03-27 20:46:32,0,0,0
10170,101,2012-03-27 21:10:57,1,0,0
10171,6,2012-03-27 21:24:37,0,0,0
10172,458,2012-03-27 22:47:26,63,190,1
10173,150,2012-03-27 22:57:38,4,2,0
10174,141,2012-03-27 23:54:58,4,0,0
10175,125,2012-03-28 00:22:00,7,3,0
10176,26,2012-03-28 01:35:45,9,0,0
10177,16,2012-03-28 02:02:57,1,0,0
10178,101,2012-03-28 02:16:22,0,0,0
10179,16,2012-03-28 09:09:23,0,0,0
10180,101,2012-03-28 09:22:49,0,0,0
10181,1,2012-03-28 10:02:00,0,0,0
10182,1,2012-03-28 11:53:01,0,0,0
10183,81,2012-03-28 12:07:14,17,2,0
10184,1,2012-03-28 12:27:17,0,0,0
10185,113,2012-03-28 12:49:30,35,3,0
10186,16,2012-03-28 12:55:29,3,0,0
10187,101,2012-03-28 13:18:04,0,2,0
10188,113,2012-03-28 13:29:25,5,2,0
10189,1,2012-03-28 14:26:05,0,0,0
10190,21,2012-03-28 16:43:31,0,0,0
10191,23,2012-03-28 16:51:54,7,0,0
10193,6,2012-03-28 17:59:59,2,0,0
10194,21,2012-03-28 20:37:01,0,0,0
10195,101,2012-03-28 21:13:12,3,0,0
10196,21,2012-03-28 21:31:09,3,0,0
10197,43,2012-03-29 01:03:23,18,6,0
10198,101,2012-03-29 03:22:38,6,1,0
10199,66,2012-03-29 05:26:25,27,1,0
10200,1,2012-03-29 05:57:15,0,0,0
10201,3,2012-03-29 06:22:49,1,0,0
10202,16,2012-03-29 07:20:23,3,0,0
10203,1,2012-03-29 07:52:09,0,0,0
10205,81,2012-03-29 08:35:25,5,0,0
10206,101,2012-03-29 11:11:08,0,3,0
10208,11,2012-03-29 12:55:29,2,0,0
10210,313,2012-03-29 13:56:32,22,21,0
10211,118,2012-03-29 15:54:52,2,1,0
10212,1,2012-03-29 16:19:49,0,0,0
10213,11,2012-03-29 16:52:01,4,0,0
10214,101,2012-03-29 17:08:01,2,0,0
10215,101,2012-03-29 17:37:01,0,0,0
10216,21,2012-03-29 18:29:05,2,0,0
10217,746,2012-03-29 18:36:33,69,123,0
10218,4,2012-03-29 19:14:26,14,0,0
10219,26,2012-03-29 21:10:17,1,2,0
10220,1,2012-03-29 21:56:27,0,0,0
10221,101,2012-03-29 22:55:31,1,0,0
10222,8,2012-03-30 00:07:32,3,0,0
10223,121,2012-03-30 00:09:31,0,0,0
10224,101,2012-03-30 00:15:45,0,0,0
10225,1,2012-03-30 00:34:56,1,0,0
10226,46,2012-03-30 00:43:11,0,0,0
10227,102,2012-03-30 01:04:43,12,12,0
10228,101,2012-03-30 01:49:09,0,0,0
10229,146,2010-08-04 00:47:34,31,11,1
10230,1,2012-03-30 02:00:33,0,0,0
10231,162,2012-03-30 02:17:05,4,10,0
10232,1,2012-03-30 03:12:20,3,0,0
10233,61,2012-03-30 06:57:35,8,3,0
10234,6,2012-03-30 07:19:49,0,0,0
10235,11,2012-03-30 09:16:24,1,0,0
10236,46,2012-03-30 10:24:56,1,0,0
10237,128,2012-03-30 10:39:30,8,3,0
10238,13,2012-03-30 11:10:40,3,0,0
10240,1,2012-03-30 11:16:53,0,0,0
10242,1,2012-03-30 13:01:51,0,0,0
10244,1,2012-03-30 14:22:58,0,0,0
10245,101,2012-03-30 15:32:33,5,0,0
10246,1,2012-03-30 15:37:18,0,0,0
10248,1,2012-03-30 16:23:54,0,0,0
10249,101,2012-03-30 17:39:13,1,0,0
10250,1,2012-03-30 17:44:10,0,0,0
10251,101,2012-03-30 18:46:12,0,0,0
10253,101,2012-03-30 20:10:37,3,2,0
10254,1,2012-03-30 21:30:16,1,0,0
10255,1,2012-03-30 23:06:05,0,0,0
10256,11,2012-03-30 23:45:57,11,0,0
10257,101,2012-03-31 02:58:08,0,0,0
10259,245,2012-03-31 05:58:37,38,41,11
10260,106,2012-03-31 07:18:36,2,0,0
10261,43,2012-03-31 08:43:39,5,0,0
10263,1,2012-03-31 12:54:10,1,0,0
10266,171,2012-03-31 17:15:11,39,11,0
10267,16,2012-03-31 17:34:14,2,0,0
10268,325,2012-03-31 18:06:55,63,38,0
10269,101,2012-03-31 18:52:57,1,1,0
10270,13,2012-03-31 19:57:45,1,0,0
10272,11,2012-04-01 02:01:43,1,0,0
10273,3,2012-04-01 03:43:32,1,0,0
10274,101,2012-04-01 05:40:16,0,0,0
10275,120,2012-04-01 06:36:06,22,14,0
10276,101,2012-04-01 06:36:29,1,4,0
10277,31,2012-04-01 09:20:03,5,0,0
10278,165,2012-04-01 09:53:31,23,3,0
10279,101,2012-04-01 10:09:41,0,0,0
10280,11,2012-04-01 11:04:33,2,0,0
10281,11,2012-04-01 11:50:28,0,0,0
10283,1,2012-04-01 12:56:06,2,0,0
10284,11,2012-04-01 13:24:45,1,0,0
10285,101,2012-04-01 15:12:43,4,0,0
10286,227,2012-04-01 16:07:10,201,0,0
10287,6,2012-04-01 17:52:38,1,0,0
10288,1,2012-04-01 17:55:26,0,0,0
10289,113,2012-04-01 18:07:23,4,0,0
10290,23,2012-04-01 19:15:21,5,1,0
10291,1,2012-04-01 20:34:58,0,0,0
10293,1,2012-04-01 23:21:51,0,0,0
10294,31,2012-04-02 01:57:31,4,0,0
10295,185,2012-04-02 02:40:01,29,11,0
10296,101,2012-04-02 04:45:36,0,0,0
10297,1,2012-04-02 05:22:24,0,0,0
10298,1,2012-04-02 06:05:12,0,0,0
10299,6,2012-04-02 07:39:49,2,0,0
10302,26,2012-04-02 08:11:36,2,0,0
10304,13,2012-04-02 08:30:10,2,0,0
10305,101,2012-04-02 09:25:01,0,0,0
10306,106,2012-04-02 11:55:59,3,1,0
10307,11,2012-04-02 13:35:04,0,0,0
10308,146,2012-04-02 14:40:51,10,16,0
10309,65,2012-04-02 15:03:18,9,5,0
10310,6,2012-04-02 16:03:57,1,0,0
10311,1,2012-04-02 16:40:05,0,0,0
10312,76,2012-04-02 17:06:35,22,0,0
10313,1,2012-04-02 18:12:55,0,0,0
10314,26,2012-04-02 18:13:42,1,0,0
10316,11,2012-04-02 18:37:47,1,0,0
10318,1,2012-04-02 19:24:30,2,0,0
10319,6,2012-04-02 19:43:22,6,0,0
10320,130,2012-04-02 20:03:50,9,4,0
10321,1,2012-04-02 20:06:55,0,0,0
10322,661,2012-04-02 20:12:10,98,137,6
10323,1,2012-04-03 01:41:34,2,0,0
10324,101,2012-04-03 01:56:50,0,0,0
10327,1,2012-04-03 06:15:53,0,0,0
10328,1,2012-04-03 08:16:50,0,0,0
10329,1,2012-04-03 08:37:45,0,0,0
10331,51,2012-04-03 10:34:01,7,1,0
10332,101,2012-04-03 11:16:45,0,0,0
10333,101,2012-04-03 12:30:56,0,0,0
10334,1,2012-04-03 12:56:33,4,0,0
10335,8,2012-04-03 14:30:45,4,0,0
10336,16,2012-04-03 14:32:20,3,0,0
10337,6,2012-04-03 14:36:07,2,0,0
10338,16,2012-04-03 15:27:30,1,0,0
10339,123,2012-04-03 15:47:35,8,2,0
10340,108,2012-04-03 17:50:48,3,23,0
10341,6,2012-04-03 18:53:47,0,0,0
10342,101,2012-04-03 19:14:34,2,0,0
10344,16,2012-04-03 21:10:59,15,0,0
10346,353,2012-04-03 22:11:56,21,37,1
10347,66,2012-04-03 22:18:49,5,0,0
10348,101,2012-04-04 01:38:13,0,0,0
10349,1,2012-04-04 01:57:07,0,0,0
10350,211,2012-04-04 03:11:42,7,1,0
10351,6,2012-04-04 04:08:47,1,0,0
10354,1506,2012-04-04 05:46:06,124,88,14
10355,106,2012-04-04 06:25:38,19,0,0
10356,9,2012-04-04 07:03:28,0,0,0
10357,101,2012-04-04 07:43:30,0,0,0
10358,128,2012-04-04 07:45:04,3,4,0
10359,121,2012-04-04 08:33:49,5,0,0
10361,1,2012-04-04 10:09:01,3,0,0
10362,101,2012-04-04 10:22:15,1,1,0
10363,166,2012-04-04 10:31:01,9,0,0
10364,101,2012-04-04 10:39:58,0,0,0
10365,101,2012-04-04 10:58:38,0,4,0
10368,101,2012-04-04 12:56:42,0,0,0
10369,1,2012-04-04 13:13:22,0,0,0
10370,101,2012-04-04 13:22:11,0,4,0
10371,101,2012-04-04 13:23:46,1,0,0
10372,101,2012-04-04 13:26:49,0,0,0
10373,1,2012-04-04 13:28:49,1,0,0
10376,8,2012-04-04 15:02:02,1,0,0
10377,1,2012-04-04 15:27:14,2,0,0
10378,116,2012-04-04 15:39:36,6,3,0
10379,103,2012-04-04 16:30:17,3,3,0
10380,408,2012-04-04 16:33:47,29,8,0
10381,6,2012-04-04 17:12:39,1,0,0
10383,1,2012-04-04 17:49:30,0,0,0
10385,173,2012-04-04 18:29:21,24,7,0
10386,1,2012-04-04 18:54:55,0,0,0
10387,1,2012-04-04 19:16:38,3,0,0
10388,141,2012-04-04 20:57:07,2,3,0
10389,604,2012-04-04 20:59:31,74,31,1
10390,6,2012-04-04 21:42:33,0,0,0
10391,106,2012-04-04 21:52:46,1,1,0
10393,111,2012-04-04 22:52:11,8,0,0
10394,101,2012-04-05 00:24:14,0,0,0
10395,6,2012-04-05 01:21:30,0,0,0
10396,18,2012-04-05 02:38:51,0,0,0
10397,21,2012-04-05 02:53:15,1,0,0
10398,16,2012-04-05 04:07:40,3,0,0
10399,103,2012-04-05 04:53:31,3,1,0
10400,1,2012-04-05 05:55:25,1,0,0
10402,138,2012-04-05 08:04:47,11,1,0
10404,13,2012-04-05 10:01:49,1,0,0
10406,101,2012-04-05 13:34:44,1,0,0
10408,21,2012-04-05 16:56:17,5,0,0
10409,1,2012-04-05 17:41:16,0,0,0
10410,33,2012-04-05 18:54:38,1,1,0
10411,101,2012-04-05 19:55:58,0,2,0
10412,1,2012-04-05 20:39:18,2,0,0
10413,101,2012-04-05 21:52:18,0,17,0
10414,1,2012-04-05 21:54:29,0,0,0
10415,36,2012-04-05 22:12:52,9,0,0
10416,404,2012-04-05 22:15:28,60,68,1
10419,1,2012-04-05 23:52:59,0,0,0
10420,1,2012-04-06 00:12:05,0,0,0
10421,1,2012-04-06 01:00:02,0,0,0
10422,1,2012-04-06 03:13:40,0,0,0
10423,1,2012-04-06 05:56:11,0,0,0
10425,101,2012-04-06 10:36:10,0,0,0
10426,1,2012-04-06 11:43:18,0,0,0
10427,1,2012-04-06 12:17:23,1,0,0
10428,16,2012-04-06 13:40:36,0,0,0
10430,1,2012-04-06 16:18:42,1,0,0
10431,21,2012-04-06 17:40:03,2,0,0
10433,141,2012-04-06 19:07:42,4,6,0
10434,13,2012-04-06 19:17:32,1,0,0
10435,481,2012-04-06 20:37:22,109,11,1
10437,1,2012-04-06 22:18:18,1,0,0
10438,141,2012-04-06 22:55:11,15,0,0
10439,16,2012-04-06 23:59:04,2,0,0
10440,1,2012-04-07 01:11:59,2,0,0
10441,56,2012-04-07 03:26:15,2,0,0
10442,11,2012-04-07 05:39:43,1,0,0
10443,106,2012-04-07 07:38:43,19,0,0
10444,1,2012-04-07 07:45:14,0,0,0
10445,3,2012-04-07 09:12:29,2,0,0
10446,16,2012-04-07 13:27:36,11,0,0
10447,101,2012-04-07 13:29:02,1,0,0
10448,172,2012-04-07 14:22:46,14,6,1
10449,281,2012-04-07 15:15:02,30,5,0
10451,101,2012-04-07 16:10:25,0,0,0
10452,13,2012-04-07 16:16:14,7,0,0
10454,1,2012-04-07 16:59:13,0,0,0
10455,1,2012-04-07 17:10:46,0,0,0
10456,61,2012-04-07 18:03:40,7,1,0
10457,146,2012-04-07 20:12:26,9,4,0
10458,101,2012-04-07 20:17:02,0,0,0
10459,146,2012-04-07 20:52:32,7,2,0
10460,6,2012-04-07 21:41:25,0,0,0
10461,138,2012-04-08 01:43:42,11,9,0
10462,123,2012-04-08 08:25:16,1,6,0
10463,101,2012-04-08 17:21:59,3,2,0
10464,56,2012-04-08 17:28:51,16,3,0
10465,6,2012-04-08 20:18:58,8,0,0
10466,101,2012-04-09 01:38:58,1,2,0
10467,101,2012-04-09 01:57:29,0,0,0
10468,150,2012-04-09 04:08:12,12,4,0
10470,1,2012-04-09 08:09:53,1,0,0
10472,6,2012-04-09 10:29:31,0,0,0
10473,1,2012-04-09 11:20:19,0,0,0
10474,14,2012-04-09 11:29:49,1,0,0
10477,101,2012-04-09 15:13:46,0,0,0
10478,1,2012-04-09 17:22:19,0,0,0
10479,870,2012-04-09 17:32:47,361,26,0
10480,101,2012-04-09 17:34:42,1,0,0
10481,1,2012-04-09 17:53:41,2,0,0
10482,101,2012-04-09 18:19:30,0,0,0
10483,11,2012-04-09 18:53:12,0,0,0
10484,155,2012-04-09 21:33:23,9,2,0
10485,1,2012-04-09 21:34:28,1,0,0
10486,11,2012-04-09 21:52:12,0,0,0
10487,143,2012-04-10 01:52:38,10,1,0
10488,91,2012-04-10 02:06:19,13,4,0
10490,101,2012-04-10 02:36:31,1,0,0
10491,1,2012-04-10 02:46:18,1,0,0
10493,1,2012-04-10 04:48:10,0,0,0
10494,1,2012-04-10 06:17:17,0,0,0
10495,101,2012-04-10 07:17:15,0,0,0
10496,426,2012-04-10 07:53:51,56,10,0
10497,28,2012-04-10 09:24:31,6,0,0
10500,1205,2012-04-10 12:42:59,138,404,5
10501,130,2012-04-10 13:13:17,24,2,0
10502,3,2012-04-10 13:56:34,1,0,0
10503,101,2012-04-10 14:20:03,5,1,0
10504,101,2012-04-10 14:25:33,4,0,0
10505,26,2012-04-10 14:30:15,2,0,0
10506,101,2012-04-10 15:36:54,0,5,0
10507,95,2012-04-10 18:51:00,11,15,0
10508,125,2012-04-10 19:15:55,15,5,0
10509,1,2012-04-10 19:24:04,0,0,0
10510,101,2012-04-10 19:27:22,0,0,0
10511,101,2012-04-10 19:32:54,0,0,0
10512,101,2012-04-10 20:01:09,0,0,0
10513,1,2012-04-10 20:18:03,0,0,0
10514,1,2012-04-10 20:31:23,0,0,0
10515,215,2012-04-10 21:17:21,13,62,0
10516,1,2012-04-10 22:04:14,0,0,0
10517,1,2012-04-11 02:40:29,0,0,0
10518,131,2012-04-11 02:47:06,11,1,0
10519,11,2012-04-11 04:50:05,0,0,0
10520,1,2012-04-11 08:14:03,0,0,0
10521,103,2012-04-11 08:39:25,2,1,0
10522,6,2012-04-11 10:44:01,1,0,0
10524,2384,2012-04-11 12:52:52,163,55,20
10527,101,2012-04-11 14:38:53,0,0,0
10528,181,2012-04-11 16:16:39,10,0,0
10529,158,2012-04-11 16:18:21,4,1,0
10530,280,2012-04-11 16:20:17,24,110,5
10531,101,2012-04-11 16:59:49,0,0,0
10532,1,2012-04-11 17:28:58,0,0,0
10533,6,2012-04-11 17:40:00,5,0,0
10535,115,2012-04-11 17:53:52,2,14,0
10537,1,2012-04-11 18:01:17,0,0,0
10538,1,2012-04-11 18:42:49,1,0,0
10539,26,2012-04-11 18:49:40,3,3,0
10541,1,2012-04-11 19:21:43,0,0,0
10543,417,2012-04-11 20:00:14,22,7,1
10544,1,2012-04-11 20:16:48,1,0,0
10545,1,2012-04-11 20:19:32,1,0,0
10546,101,2012-04-11 20:37:14,0,5,0
10549,1,2012-04-11 21:07:06,1,0,0
10550,31,2012-04-11 21:18:52,1,0,0
10551,108,2012-04-11 22:41:01,1,1,0
10552,1,2012-04-11 23:51:55,0,0,0
10553,13,2012-04-12 00:07:39,2,0,0
10554,1,2012-04-12 01:19:40,2,0,0
10555,101,2012-04-12 01:50:59,0,0,0
10556,101,2012-04-12 02:00:42,0,0,0
10557,16,2012-04-12 02:36:26,0,0,0
10558,50,2012-04-12 04:11:40,3,11,0
10559,101,2012-04-12 05:34:06,0,0,0
10560,101,2012-04-12 05:36:06,1,4,0
10563,118,2012-04-12 08:38:26,8,9,0
10565,6,2012-04-12 09:30:33,0,0,0
10566,8,2012-04-12 11:58:48,3,0,0
10568,1,2012-04-12 13:33:04,0,0,0
10569,101,2012-04-12 13:56:23,0,1,0
10570,101,2012-04-12 14:02:42,0,0,0
10571,31,2012-04-12 14:34:36,6,0,0
10572,1,2012-04-12 15:27:43,0,0,0
10573,141,2012-04-12 17:32:37,1,0,0
10574,101,2012-04-12 19:30:57,0,0,0
10575,11,2012-04-12 20:33:08,1,0,0
10576,3,2012-04-12 22:18:25,0,0,0
10577,13,2012-04-12 23:17:27,1,0,0
10578,21,2012-04-12 23:53:36,0,0,0
10580,23,2012-04-13 06:56:18,12,3,0
10582,6,2012-04-13 10:07:49,1,0,0
10583,1,2012-04-13 10:33:17,0,0,0
10584,160,2012-04-13 10:43:53,6,39,0
10585,26,2012-04-13 13:04:54,4,0,0
10586,6,2012-04-13 13:12:08,4,0,0
10587,1,2012-04-13 13:35:18,0,0,0
10588,1,2012-04-13 15:19:13,0,0,0
10589,101,2012-04-13 16:58:23,1,0,0
10591,122,2012-04-13 17:10:59,10,11,0
10592,101,2012-04-13 17:18:26,0,0,0
10593,113,2012-04-13 17:20:22,4,3,0
10594,101,2012-04-13 18:41:40,0,0,0
10595,33,2012-04-13 19:23:11,9,1,0
10596,103,2012-04-13 22:02:16,1,5,0
10597,28,2012-04-13 22:48:30,4,2,0
10598,566,2012-04-14 02:33:18,73,68,4
10599,1,2012-04-14 04:00:42,0,0,0
10600,41,2012-04-14 04:49:06,0,0,0
10601,11,2012-04-14 06:44:01,6,0,0
10602,11,2012-04-14 09:45:15,3,0,0
10603,6,2012-04-14 11:04:46,3,0,0
10604,1,2012-04-14 12:22:16,0,0,0
10605,31,2012-04-14 15:03:44,3,0,0
10606,8,2012-04-14 20:17:57,4,0,0
10607,1,2012-04-14 20:30:50,16,0,0
10608,101,2012-04-14 20:40:08,0,0,0
10609,9,2012-04-14 21:03:16,9,0,0
10610,23,2012-04-14 22:02:08,15,0,0
10611,41,2012-04-14 22:05:36,16,0,0
10612,101,2012-04-14 23:16:15,1,0,0
10613,101,2012-04-14 23:51:50,2,0,0
10614,101,2012-04-15 00:10:55,7,3,0
10615,26,2012-04-15 00:38:55,11,2,0
10616,101,2012-04-15 01:44:53,0,0,0
10618,101,2012-04-15 04:59:21,0,2,0
10619,298,2012-02-09 11:02:52,627,64,12
10620,26,2012-04-15 06:32:22,0,0,0
10621,8,2012-04-15 10:10:48,5,0,0
10622,131,2012-04-15 14:33:14,2,3,0
10623,51,2012-04-15 15:45:48,1,0,0
10624,16,2012-04-15 16:47:29,2,0,0
10625,1,2012-04-15 16:56:20,5,0,0
10627,1,2012-04-15 18:11:48,0,0,0
10628,101,2012-04-15 18:17:58,5,0,0
10629,101,2012-04-15 19:01:29,0,0,0
10630,487,2012-04-15 23:17:11,31,61,6
10631,101,2012-04-16 00:20:46,0,0,0
10632,16,2012-04-16 00:58:34,2,0,0
10633,209,2011-02-18 22:44:12,57,28,0
10634,1,2012-04-16 01:53:56,1,0,0
10635,101,2012-04-16 02:05:40,6,0,0
10636,171,2012-04-16 02:51:34,17,7,1
10637,1,2012-04-16 03:09:05,0,0,0
10638,1,2012-04-16 03:32:38,1,0,0
10639,111,2012-04-16 05:08:54,2,1,0
10640,83,2012-04-16 05:43:36,7,2,0
10641,113,2012-04-16 09:06:13,5,11,0
10642,6,2012-04-16 09:23:21,1,0,0
